,src,dest,src_EQ,dest_EQ,energy,Ea
346,211,212,-678.3840422385019,-678.384577042593,-678.382464403054,0.0015778354479607515
347,212,211,-678.384577042593,-678.3840422385019,-678.382464403054,0.002112639539063821
348,32,54,-678.46648949554,-678.467223189524,-678.449430980592,0.017058514948075754
349,54,32,-678.467223189524,-678.46648949554,-678.449430980592,0.017792208932064568
350,25,41,-678.446391560998,-678.4470429589051,-678.441698343807,0.004693217190947507
351,41,25,-678.4470429589051,-678.446391560998,-678.441698343807,0.005344615098010763
352,41,83,-678.4470429589051,-678.447039017263,-678.4418344073661,0.005208551538999018
353,83,41,-678.447039017263,-678.4470429589051,-678.4418344073661,0.00520460989696403
354,114,213,-678.42675404281,-678.357878966813,-678.339723117527,0.08703092528298839
355,213,114,-678.357878966813,-678.42675404281,-678.339723117527,0.018155849286017656
356,213,214,-678.357878966813,-678.356870658844,-678.3559755293891,0.0019034374239481622
357,214,213,-678.356870658844,-678.357878966813,-678.3559755293891,0.0008951294548751321
358,10,215,-678.421341127643,-678.423972313662,-678.3433153935459,0.07802573409708202
359,215,10,-678.423972313662,-678.421341127643,-678.3433153935459,0.08065692011609826
360,160,216,-678.427418527096,-678.3983332239891,-678.362061684523,0.06535684257301
361,216,160,-678.3983332239891,-678.427418527096,-678.362061684523,0.03627153946604267
362,57,4,-678.4463998424279,-678.447035884479,-678.444329416623,0.0020704258049590862
363,4,57,-678.447035884479,-678.4463998424279,-678.444329416623,0.002706467856000927
364,4,217,-678.447035884479,-678.44076025944,-678.372182997461,0.07485288701798254
365,217,4,-678.44076025944,-678.447035884479,-678.372182997461,0.06857726197904412
366,17,218,-678.4469650122161,-678.445232606636,-678.372422376676,0.07454263554006957
367,218,17,-678.445232606636,-678.4469650122161,-678.372422376676,0.07281022995994135
368,78,219,-678.447279095775,-678.441298928218,-678.440765057159,0.006514038616046491
369,219,78,-678.441298928218,-678.447279095775,-678.440765057159,0.0005338710590194751
370,42,50,-678.446701016018,-678.446424027647,-678.4440796904361,0.00262132558191297
371,50,42,-678.446424027647,-678.446701016018,-678.4440796904361,0.0023443372109568372
372,36,220,-678.427077658495,-678.422762784745,-678.346641581922,0.08043607657305074
373,220,36,-678.422762784745,-678.427077658495,-678.346641581922,0.07612120282306023
374,41,31,-678.4470429589051,-678.440354578408,-678.439211520897,0.007831438008111036
375,31,41,-678.440354578408,-678.4470429589051,-678.439211520897,0.001143057511058032
376,31,221,-678.440354578408,-678.44651106819,-678.439724480244,0.0006300981640379177
377,221,31,-678.44651106819,-678.440354578408,-678.439724480244,0.006786587946066902
378,153,222,-678.439847933881,-678.447461254467,-678.439193702751,0.0006542311299426729
379,222,153,-678.447461254467,-678.439847933881,-678.439193702751,0.008267551716016897
380,12,223,-678.445910245725,-678.446784783166,-678.443830564603,0.0020796811220407108
381,223,12,-678.446784783166,-678.445910245725,-678.443830564603,0.002954218562990718
382,5,224,-678.446839413384,-678.447286682197,-678.444295979029,0.0025434343550614358
383,224,5,-678.447286682197,-678.446839413384,-678.444295979029,0.0029907031680522778
384,224,225,-678.447286682197,-678.386867925664,-678.371087039358,0.07619964283901481
385,225,224,-678.386867925664,-678.447286682197,-678.371087039358,0.015780886305947206
386,79,152,-678.466015791456,-678.46613393243,-678.463631266587,0.0023845248690577137
387,152,79,-678.46613393243,-678.466015791456,-678.463631266587,0.0025026658430533644
388,123,226,-678.387041497946,-678.444498582268,-678.3838147096,0.0032267883460690427
389,226,123,-678.444498582268,-678.387041497946,-678.3838147096,0.06068387266805075
390,226,227,-678.444498582268,-678.44278042629,-678.429698339634,0.014800242634009919
391,227,226,-678.44278042629,-678.444498582268,-678.429698339634,0.013082086656027059
392,227,228,-678.44278042629,-678.439157822547,-678.430412602214,0.012367824076022771
393,228,227,-678.439157822547,-678.44278042629,-678.430412602214,0.008745220333025827
394,164,229,-678.5025118173841,-678.503803317602,-678.497018618459,0.005493198925023535
395,229,164,-678.503803317602,-678.5025118173841,-678.497018618459,0.006784699142940553
396,181,84,-678.466729060005,-678.466721932627,-678.466720161892,8.898113037503208e-06
397,84,181,-678.466721932627,-678.466729060005,-678.466720161892,1.7707350252749166e-06
398,84,230,-678.466721932627,-678.465727315419,-678.452770706759,0.013951225868026995
399,230,84,-678.465727315419,-678.466721932627,-678.452770706759,0.012956608660033453
400,29,231,-678.467604903473,-678.467590592086,-678.466234028891,0.0013708745819940305
401,231,29,-678.467590592086,-678.467604903473,-678.466234028891,0.0013565631950314128
402,16,63,-678.4471519018521,-678.447624614977,-678.445060745399,0.0020911564530479154
403,63,16,-678.447624614977,-678.4471519018521,-678.445060745399,0.0025638695780116905
404,51,17,-678.446905944938,-678.4469650122161,-678.437650336439,0.00925560849896101
405,17,51,-678.4469650122161,-678.446905944938,-678.437650336439,0.009314675777090997
406,34,232,-678.4265212667871,-678.423679545596,-678.345672774135,0.0808484926520805
407,232,34,-678.423679545596,-678.4265212667871,-678.345672774135,0.07800677146099133
408,54,9,-678.467223189524,-678.467754250364,-678.465961966325,0.0012612231989805878
409,9,54,-678.467754250364,-678.467223189524,-678.465961966325,0.0017922840389701378
410,96,233,-678.424643920717,-678.42453544942,-678.423851504735,0.0007924159820049681
411,233,96,-678.42453544942,-678.424643920717,-678.423851504735,0.0006839446849653541
412,233,234,-678.42453544942,-678.427511108459,-678.424539277898,-3.828478043033101e-06
413,234,233,-678.427511108459,-678.42453544942,-678.424539277898,0.0029718305610231255
414,234,13,-678.427511108459,-678.427666894001,-678.425370455808,0.0021406526510645563
415,13,234,-678.427666894001,-678.427511108459,-678.425370455808,0.0022964381930705713
416,148,235,-678.38603886158,-678.384000523086,-678.384293514575,0.0017453470049986208
417,235,148,-678.384000523086,-678.38603886158,-678.384293514575,-0.0002929914890046348
418,235,225,-678.384000523086,-678.386867925664,-678.383950053572,5.046951400800026e-05
419,225,235,-678.386867925664,-678.384000523086,-678.383950053572,0.0029178720919844636
420,75,99,-678.4278328755651,-678.4268337153769,-678.424375541596,0.003457333969095089
421,99,75,-678.4268337153769,-678.4278328755651,-678.424375541596,0.002458173780951256
422,63,52,-678.447624614977,-678.446828647148,-678.4461394297119,0.0014851852650963338
423,52,63,-678.446828647148,-678.447624614977,-678.4461394297119,0.0006892174360473291
424,132,17,-678.4464740865831,-678.4469650122161,-678.445671258707,0.0008028278761003094
425,17,132,-678.4469650122161,-678.4464740865831,-678.445671258707,0.0012937535091168684
426,17,236,-678.4469650122161,-678.446439141363,-678.4392142199459,0.007750792270144302
427,236,17,-678.446439141363,-678.4469650122161,-678.4392142199459,0.007224921417105179
428,73,23,-678.4274322891999,-678.427477106368,-678.425573490883,0.0018587983169027211
429,23,73,-678.427477106368,-678.4274322891999,-678.425573490883,0.0019036154849345621
430,64,31,-678.446718384524,-678.440354578408,-678.4400086759961,0.006709708527978364
431,31,64,-678.440354578408,-678.446718384524,-678.4400086759961,0.00034590241193654947
432,14,46,-678.440980925777,-678.440683571726,-678.43966789358,0.0013130321970038494
433,46,14,-678.440683571726,-678.440980925777,-678.43966789358,0.0010156781460182174
434,46,132,-678.440683571726,-678.4464740865831,-678.441005582844,-0.000322011117987131
435,132,46,-678.4464740865831,-678.440683571726,-678.441005582844,0.005468503739052721
436,38,237,-678.425368124397,-678.450421192545,-678.359162409319,0.06620571507801287
437,237,38,-678.450421192545,-678.425368124397,-678.359162409319,0.09125878322606695
438,168,238,-678.428000357355,-678.427262522578,-678.426429427826,0.001570929529066234
439,238,168,-678.427262522578,-678.428000357355,-678.426429427826,0.0008330947520107657
440,238,239,-678.427262522578,-678.4276891482331,-678.426365068727,0.0008974538509392005
441,239,238,-678.4276891482331,-678.427262522578,-678.426365068727,0.0013240795060482924
442,140,16,-678.445866130572,-678.4471519018521,-678.444884157084,0.0009819734880238684
443,16,140,-678.4471519018521,-678.445866130572,-678.444884157084,0.0022677447681189733
444,16,240,-678.4471519018521,-678.4480860240619,-678.4475146146201,-0.0003627127680374542
445,240,16,-678.4480860240619,-678.4471519018521,-678.4475146146201,0.0005714094418181048
446,240,63,-678.4480860240619,-678.447624614977,-678.447117169551,0.0009688545109156621
447,63,240,-678.447624614977,-678.4480860240619,-678.447117169551,0.0005074454260238781
448,85,241,-678.447517387707,-678.4471292122361,-678.44615897507,0.0013584126369323712
449,241,85,-678.4471292122361,-678.447517387707,-678.44615897507,0.0009702371660296194
450,8,17,-678.445981106534,-678.4469650122161,-678.445343687884,0.0006374186499442658
451,17,8,-678.4469650122161,-678.445981106534,-678.445343687884,0.0016213243320635229
452,91,25,-678.446520451649,-678.446391560998,-678.4392751506849,0.007245300964086709
453,25,91,-678.446391560998,-678.446520451649,-678.4392751506849,0.007116410313074084
454,25,242,-678.446391560998,-678.446016099682,-678.4474071312901,-0.0010155702921110787
455,242,25,-678.446016099682,-678.446391560998,-678.4474071312901,-0.0013910316081364726
456,40,17,-678.446661412607,-678.4469650122161,-678.4462849788939,0.000376433713086044
457,17,40,-678.4469650122161,-678.446661412607,-678.4462849788939,0.000680033322169038
458,17,243,-678.4469650122161,-678.447051501956,-678.423191524936,0.02377348728009565
459,243,17,-678.447051501956,-678.4469650122161,-678.423191524936,0.02385997702003806
460,141,208,-678.447050828022,-678.445322404512,-678.371884471141,0.07516635688102724
461,208,141,-678.445322404512,-678.447050828022,-678.371884471141,0.07343793337099669
462,77,213,-678.426210323503,-678.357878966813,-678.339862693421,0.08634763008205937
463,213,77,-678.357878966813,-678.426210323503,-678.339862693421,0.018016273392049698
464,48,244,-678.4285594321041,-678.420980289608,-678.4145109152159,0.01404851688812414
465,244,48,-678.420980289608,-678.4285594321041,-678.4145109152159,0.006469374392054306
466,154,240,-678.446295705848,-678.4480860240619,-678.4449858440789,0.0013098617690729952
467,240,154,-678.4480860240619,-678.446295705848,-678.4449858440789,0.0031001799829937227
468,240,63,-678.4480860240619,-678.447624614977,-678.444561474232,0.0035245498298763778
469,63,240,-678.447624614977,-678.4480860240619,-678.444561474232,0.0030631407449845938
470,138,192,-678.38573965233,-678.455035286851,-678.384771942938,0.0009677093920572588
471,192,138,-678.455035286851,-678.38573965233,-678.384771942938,0.07026334391298406
472,192,245,-678.455035286851,-678.44350333965,-678.43944657674,0.01558871011093288
473,245,192,-678.44350333965,-678.455035286851,-678.43944657674,0.004056762909954159
474,169,200,-678.423832505648,-678.425383070542,-678.389966732421,0.03386577322692119
475,200,169,-678.425383070542,-678.423832505648,-678.389966732421,0.03541633812096734
476,200,246,-678.425383070542,-678.407117727016,-678.3925375468181,0.032845523723949555
477,246,200,-678.407117727016,-678.425383070542,-678.3925375468181,0.014580180197981463
478,246,247,-678.407117727016,-678.435206108235,-678.354598178355,0.052519548661052795
479,247,246,-678.435206108235,-678.407117727016,-678.354598178355,0.08060792987998866
480,53,34,-678.427026336779,-678.4265212667871,-678.424479443041,0.002546893737985556
481,34,53,-678.4265212667871,-678.427026336779,-678.424479443041,0.002041823746026239
482,124,219,-678.447169813625,-678.441298928218,-678.4387613875799,0.00840842604509362
483,219,124,-678.441298928218,-678.447169813625,-678.4387613875799,0.0025375406380589993
484,84,128,-678.466721932627,-678.465556842757,-678.4659949825821,0.0007269500449638144
485,128,84,-678.465556842757,-678.466721932627,-678.4659949825821,-0.0004381398250643542
486,128,54,-678.465556842757,-678.467223189524,-678.454106451999,0.01145039075800014
487,54,128,-678.467223189524,-678.465556842757,-678.454106451999,0.013116737525024291
488,195,16,-678.4400203244651,-678.4471519018521,-678.439131641439,0.0008886830261189971
489,16,195,-678.4471519018521,-678.4400203244651,-678.439131641439,0.008020260413104552
490,88,183,-678.440780814481,-678.446431087212,-678.417214583126,0.023566231354948286
491,183,88,-678.446431087212,-678.440780814481,-678.417214583126,0.029216504085979977
492,13,90,-678.427666894001,-678.427422631415,-678.427009293255,0.0006576007460807887
493,90,13,-678.427422631415,-678.427666894001,-678.427009293255,0.00041333816000133083
494,184,248,-678.453762282537,-678.4676711869259,-678.4541836479531,-0.000421365416059416
495,248,184,-678.4676711869259,-678.453762282537,-678.4541836479531,0.013487538972867696
496,248,54,-678.4676711869259,-678.467223189524,-678.453689851168,0.013981335757989655
497,54,248,-678.467223189524,-678.4676711869259,-678.453689851168,0.01353333835606918
498,164,229,-678.5025118173841,-678.503803317602,-678.500979116124,0.0015327012600891976
499,229,164,-678.503803317602,-678.5025118173841,-678.500979116124,0.0028242014780062163
500,102,17,-678.4467817340441,-678.4469650122161,-678.44028819418,0.00649353986409551
501,17,102,-678.4469650122161,-678.4467817340441,-678.44028819418,0.006676818036112309
502,111,249,-678.4474586319429,-678.4474787168319,-678.435728744504,0.011729887438946207
503,249,111,-678.4474787168319,-678.4474586319429,-678.435728744504,0.011749972327947944
504,78,23,-678.447279095775,-678.427477106368,-678.420585141283,0.02669395449197509
505,23,78,-678.427477106368,-678.447279095775,-678.420585141283,0.006891965084946605
506,75,99,-678.4278328755651,-678.4268337153769,-678.425231698262,0.0026011773030631957
507,99,75,-678.4268337153769,-678.4278328755651,-678.425231698262,0.001602017114919363
508,115,250,-678.467776517579,-678.4676191731311,-678.448124662375,0.019651855203960622
509,250,115,-678.4676191731311,-678.467776517579,-678.448124662375,0.019494510756089767
510,210,183,-678.440878983096,-678.446431087212,-678.43676766458,0.004111318516038409
511,183,210,-678.446431087212,-678.440878983096,-678.43676766458,0.009663422632002039
512,21,251,-678.427102170421,-678.42186562199,-678.413926693194,0.013175477227036936
513,251,21,-678.42186562199,-678.427102170421,-678.413926693194,0.00793892879607938
514,251,252,-678.42186562199,-678.4206989185859,-678.419107756818,0.002757865172043239
515,252,251,-678.4206989185859,-678.42186562199,-678.419107756818,0.0015911617679194023
516,97,174,-678.4409611935299,-678.439937373854,-678.440465307652,0.0004958858779673392
517,174,97,-678.439937373854,-678.4409611935299,-678.440465307652,-0.0005279337979118282
518,174,91,-678.439937373854,-678.446520451649,-678.438957744638,0.0009796292160899611
519,91,174,-678.446520451649,-678.439937373854,-678.438957744638,0.00756270701106132
520,35,42,-678.446585357104,-678.446701016018,-678.444427801903,0.002157555201051764
521,42,35,-678.446701016018,-678.446585357104,-678.444427801903,0.0022732141150072493
